"",Z,M,highest,fe,Gene,Specificity,Precision,ExpressionFraction
SLC35A2,-5.11689006336187,-0.676596479119259,FALSE,0.0290205562273277,SLC35A2,0.872868510799545,0.0345323741007194,0.0290205562273277
TLE5,-5.11812741526514,0.126537728616693,FALSE,0.349455864570738,TLE5,0.50229403550768,0.103807471264368,0.349455864570738
BORCS8,-5.12141652528607,-0.602354764124011,FALSE,0.0532043530834341,BORCS8,0.848801825789274,0.0524433849821216,0.0532043530834341
STAT6,-5.12201790637921,-0.122285284115073,FALSE,0.0749697702539299,STAT6,0.826908396946565,0.0639834881320949,0.0749697702539299
ZNHIT1,-5.12544561793101,-0.0678468097612459,FALSE,0.414752116082225,ZNHIT1,0.4381931841097,0.109619686800895,0.414752116082225
PEX19,-5.12552839516286,-1.5871972265477,FALSE,0.0157194679564692,PEX19,0.885611646814142,0.0210355987055016,0.0157194679564692
CEBPZOS,-5.12645673832962,-0.0640068798129319,FALSE,0.0761789600967352,CEBPZOS,0.824775720557358,0.0642201834862385,0.0761789600967352
LMAN1,-5.12794211002135,-0.162455765490074,FALSE,0.133010882708585,LMAN1,0.768297380585516,0.0837776085300838,0.133010882708585
AZI2,-5.12978868170127,-0.302826438963907,FALSE,0.0350665054413543,AZI2,0.866300018964536,0.0395095367847411,0.0350665054413543
PMVK,-5.13080137212542,0.11979742479046,FALSE,0.185006045949214,PMVK,0.705573897844242,0.091671659676453,0.185006045949214
GBF1,-5.13088187373607,0.0434266419887148,FALSE,0.0725513905683192,GBF1,0.829263639832125,0.0628272251308901,0.0725513905683192
DCTN5,-5.13208550493944,-0.573949457511752,FALSE,0.0278113663845224,DCTN5,0.873650312559197,0.0333333333333333,0.0278113663845224
PLD3,-5.13301431866402,0.00767089459791492,FALSE,0.0798065296251512,PLD3,0.821046600458365,0.06580259222333,0.0798065296251512
GTF2E2,-5.13365004900158,-0.537018047911741,FALSE,0.0423216444981862,GTF2E2,0.859692424530093,0.0452196382428941,0.0423216444981862
NUCB2,-5.13559235635464,-0.46569841575039,FALSE,0.119709794437727,NUCB2,0.786084950989814,0.0816831683168317,0.119709794437727
ITLN1,-5.13593568814171,-2.1871644445849,FALSE,0.0701330108827086,ITLN1,0.842295957284516,0.0655367231638418,0.0701330108827086
DUSP3,-5.13731438254509,-1.23326535795395,FALSE,0.0181378476420798,DUSP3,0.882920370720636,0.0236593059936909,0.0181378476420798
SPPL3,-5.13863587025812,0.000317642536240115,FALSE,0.0556227327690447,SPPL3,0.845509893455099,0.0536130536130536,0.0556227327690447
ALG14,-5.1415217131926,-0.261931044650638,FALSE,0.0495767835550181,ALG14,0.852119368941266,0.0500610500610501,0.0495767835550181
ZBTB7C,-5.14221113163479,-1.11669518750818,FALSE,0.0205562273276904,ZBTB7C,0.880794701986755,0.0262751159196291,0.0205562273276904
UBAP1,-5.1433997963286,-0.338196750041362,FALSE,0.0423216444981862,UBAP1,0.859122840326562,0.0450450450450451,0.0423216444981862
EBPL,-5.14574016691712,-0.257891956713937,FALSE,0.141475211608223,EBPL,0.760655737704918,0.0861561119293078,0.141475211608223
MAP2K2,-5.14686086316726,0.00238526128265049,FALSE,0.342200725513906,MAP2K2,0.525004981071927,0.106111736032996,0.342200725513906
PCDH1,-5.14742844878275,-0.628713297856024,FALSE,0.0386940749697703,PCDH1,0.862428842504744,0.0422721268163805,0.0386940749697703
FBXO25,-5.14758535741224,-0.226252098984713,FALSE,0.0532043530834341,FBXO25,0.848992012171929,0.0525059665871122,0.0532043530834341
UBA3,-5.1517150840125,-1.18575976084213,FALSE,0.0181378476420798,UBA3,0.882542084357859,0.0235849056603774,0.0181378476420798
SF3A1,-5.15208186731279,-0.290877734743307,FALSE,0.0459492140266022,SF3A1,0.856003039513678,0.0477386934673367,0.0459492140266022
NUTF2,-5.15359672713822,0.0336751541133253,FALSE,0.155985489721886,NUTF2,0.738063019524454,0.0869272237196766,0.155985489721886
RAB22A,-5.15376967878026,-0.638034774293803,FALSE,0.0314389359129383,RAB22A,0.87054586808188,0.0366713681241185,0.0314389359129383
USP7,-5.15423314288315,0.0759041418371904,FALSE,0.0749697702539299,USP7,0.824809160305344,0.063265306122449,0.0749697702539299
C6orf47,-5.1565337152696,-0.285133529364106,FALSE,0.0386940749697703,C6orf47,0.86280834914611,0.0423841059602649,0.0386940749697703
PSMB9,-5.15722890219325,-0.361022420926211,FALSE,0.106408706166868,PSMB9,0.796509397775221,0.0765883376849434,0.106408706166868
SNRPA1,-5.15792712696783,-0.084661436003449,FALSE,0.119709794437727,SNRPA1,0.778012684989429,0.0789473684210526,0.119709794437727
MAGED1,-5.15987186260321,-0.605018166384905,FALSE,0.0386940749697703,MAGED1,0.862428842504744,0.0422721268163805,0.0386940749697703
ATP6V1H,-5.16268795979851,-0.249529768473939,FALSE,0.0483675937122128,ATP6V1H,0.852717597871532,0.049079754601227,0.0483675937122128
GLRX2,-5.16328240586824,-0.163937013176443,FALSE,0.0773881499395405,GLRX2,0.823405880106911,0.0647118301314459,0.0773881499395405
HOXB9,-5.16452416435639,-0.271621904489208,FALSE,0.0725513905683192,HOXB9,0.828691339183518,0.0626304801670146,0.0725513905683192
KIAA1671,-5.16470590896743,-1.29524566310023,FALSE,0.0193470374848851,KIAA1671,0.881195611048051,0.0248447204968944,0.0193470374848851
ADSL,-5.16595289264639,-0.841332623819953,FALSE,0.033857315598549,ADSL,0.867842244975351,0.0386206896551724,0.033857315598549
SPECC1,-5.16598909638532,-0.00109359620242344,FALSE,0.108827085852479,SPECC1,0.79048349961627,0.0761421319796954,0.108827085852479
RBMX,-5.16720940719555,-0.0999276745563731,FALSE,0.246674727932285,RBMX,0.644566496665359,0.101190476190476,0.246674727932285
SNX14,-5.1697278523497,-1.14907421924924,FALSE,0.0278113663845224,SNX14,0.873271452926691,0.0332369942196532,0.0278113663845224
PRSS23,-5.17425679247302,-2.25862687430969,FALSE,0.0169286577992745,PRSS23,0.884077155824508,0.0223285486443381,0.0169286577992745
ZZEF1,-5.17449091685707,-0.572123721808103,FALSE,0.0507859733978235,ZZEF1,0.850950570342205,0.0508474576271187,0.0507859733978235
CYBC1,-5.1753967645469,-0.433356635491618,FALSE,0.0519951632406288,CYBC1,0.849591177029854,0.0515587529976019,0.0519951632406288
PRMT2,-5.17599295736034,0.395561250871086,FALSE,0.105199516324063,PRMT2,0.792329817833174,0.0743589743589744,0.105199516324063
IFI27L2,-5.1773687501163,-0.267274145279714,FALSE,0.135429262394196,IFI27L2,0.765317919075145,0.0842105263157895,0.135429262394196
RDH11,-5.17811118779842,0.000405989101074589,FALSE,0.0519951632406288,RDH11,0.848260125499144,0.0511296076099881,0.0519951632406288
PUM1,-5.18173573441667,0.446597446753501,FALSE,0.103990326481258,PUM1,0.792944785276074,0.0737564322469983,0.103990326481258
SVBP,-5.18233306621025,-0.955002495143026,FALSE,0.0447400241837969,SVBP,0.856980056980057,0.0468354430379747,0.0447400241837969
RWDD1,-5.18264761451263,0.0219663309652587,FALSE,0.228536880290206,RWDD1,0.654410326618424,0.0966257668711656,0.228536880290206
SMIM10L1,-5.18348486331053,-0.071692035837386,FALSE,0.0701330108827086,SMIM10L1,0.83047292143402,0.0612460401267159,0.0701330108827086
FNBP1,-5.18469373724027,-1.68916289336512,FALSE,0.0253929866989117,FNBP1,0.875781102064003,0.0310192023633678,0.0253929866989117
EEF1E1,-5.18975929863095,-0.448561140262936,FALSE,0.0713422007255139,EEF1E1,0.830249856952127,0.0621707060063224,0.0713422007255139
VEZT,-5.18987298471327,-0.255489319775707,FALSE,0.0544135429262394,VEZT,0.846300171200304,0.0527549824150059,0.0544135429262394
TMEM253,-5.19160978751771,-0.786687966657385,FALSE,0.0374848851269649,TMEM253,0.863782963384557,0.041388518024032,0.0374848851269649
EIPR1,-5.19175873713454,-0.908870068179643,FALSE,0.0399032648125756,EIPR1,0.861263996963371,0.0431937172774869,0.0399032648125756
KDSR,-5.19387373431468,-0.319023217791361,FALSE,0.0374848851269649,KDSR,0.862644659457408,0.0410596026490066,0.0374848851269649
ARHGAP27,-5.19663791344731,0.115735291096112,FALSE,0.112454655380895,ARHGAP27,0.785563447878672,0.0768595041322314,0.112454655380895
PDXDC1,-5.20109509181259,0.226317434048931,FALSE,0.211608222490931,PDXDC1,0.667446850009752,0.0930851063829787,0.211608222490931
TMEM181,-5.20242911037024,-0.579558247841382,FALSE,0.0314389359129383,TMEM181,0.868840030326005,0.0362116991643454,0.0314389359129383
RIC8A,-5.20393497958546,-0.318653442180892,FALSE,0.0411124546553809,RIC8A,0.859529233105543,0.0439276485788114,0.0411124546553809
UROD,-5.20406997919892,-0.615548612269375,FALSE,0.0399032648125756,UROD,0.860694628961852,0.0430247718383312,0.0399032648125756
SEL1L,-5.20640330480474,-0.483547656237547,FALSE,0.0362756952841596,SEL1L,0.863998482549317,0.0401606425702811,0.0362756952841596
ITGA3,-5.20891764538303,-0.0271389496834447,FALSE,0.0665054413542926,ITGA3,0.833809796073947,0.0593311758360302,0.0665054413542926
ABCB1,-5.20939467239119,-2.84037147220156,FALSE,0.0060459492140266,ABCB1,0.893147064376062,0.00875656742556918,0.0060459492140266
SDHAF1,-5.20990669199704,-0.674200010957843,FALSE,0.0568319226118501,SDHAF1,0.844148430066603,0.0542725173210162,0.0568319226118501
MZT1,-5.21223736049011,-0.661575520433155,FALSE,0.0314389359129383,MZT1,0.869029567854435,0.0362622036262204,0.0314389359129383
TBRG1,-5.21303169548701,-0.434937445928,FALSE,0.0761789600967352,TBRG1,0.825157472800153,0.0643513789581205,0.0761789600967352
POLR1D,-5.21386859069539,-0.0553055756277234,FALSE,0.259975816203144,POLR1D,0.627285236878317,0.101847465656087,0.259975816203144
CACYBP,-5.21633243714538,-0.199104597853679,FALSE,0.216444981862152,CACYBP,0.680460667577591,0.098568281938326,0.216444981862152
SCAP,-5.21654974016966,-0.0967615904726005,FALSE,0.0810157194679565,SCAP,0.819293218720153,0.0661401776900296,0.0810157194679565
NT5C2,-5.21788777523577,-0.357657946146067,FALSE,0.0471584038694075,NT5C2,0.852935588067642,0.0479704797047971,0.0471584038694075
SNAP29,-5.22028512068708,-0.339037861524915,FALSE,0.0592503022974607,SNAP29,0.841233580810965,0.0554926387315968,0.0592503022974607
STXBP3,-5.22087497583479,-0.331660296134462,FALSE,0.0411124546553809,STXBP3,0.858580106302202,0.0436456996148909,0.0411124546553809
BAD,-5.2210881602891,0.100494511138081,FALSE,0.288996372430472,BAD,0.571202844163539,0.0991701244813278,0.288996372430472
MTRES1,-5.22113337358957,-0.217613581900845,FALSE,0.0459492140266022,MTRES1,0.853533434650456,0.0469715698393078,0.0459492140266022
LACTB2,-5.22436675313671,-0.225419536970136,FALSE,0.0519951632406288,LACTB2,0.848450275717817,0.0511904761904762,0.0519951632406288
PRKAB1,-5.22559945112077,-0.90265287453196,FALSE,0.026602176541717,PRKAB1,0.873484848484848,0.0318840579710145,0.026602176541717
ARHGEF35,-5.22617725624238,-1.59764803976579,FALSE,0.0108827085852479,ARHGEF35,0.888343094653316,0.015,0.0108827085852479
MPHOSPH6,-5.22775195865974,-0.492207884901695,FALSE,0.0568319226118501,MPHOSPH6,0.843387250237869,0.0540229885057471,0.0568319226118501
AFF1,-5.2291179524914,-0.369940086265771,FALSE,0.0374848851269649,AFF1,0.862265224815026,0.0409511228533686,0.0374848851269649
PPIE,-5.22999908959996,-0.289421031506095,FALSE,0.0713422007255139,PPIE,0.828151821476254,0.0614583333333333,0.0713422007255139
USP47,-5.23047235078133,-0.0445075481649369,FALSE,0.0423216444981862,USP47,0.856844503512436,0.0443599493029151,0.0423216444981862
PBX1,-5.23197702257817,-0.813225628203545,FALSE,0.0290205562273277,PBX1,0.870784388025767,0.0339943342776204,0.0290205562273277
CWC27,-5.23249527226139,-0.130536250158728,FALSE,0.0399032648125756,CWC27,0.860315050294173,0.0429128738621587,0.0399032648125756
SLMAP,-5.2329041695028,0.0815663142893737,FALSE,0.060459492140266,SLMAP,0.838347296268088,0.0556173526140156,0.060459492140266
MED13L,-5.23377111486261,-0.106708468393781,FALSE,0.0411124546553809,MED13L,0.857820804859529,0.0434227330779055,0.0411124546553809
PEX13,-5.23595533504651,-0.928500237785984,FALSE,0.0205562273276904,PEX13,0.878713339640492,0.0258358662613982,0.0205562273276904
UBP1,-5.23620792051802,-0.482365362112411,FALSE,0.026602176541717,UBP1,0.872537878787879,0.0316546762589928,0.026602176541717
CDC40,-5.23720540170004,-0.445751821583064,FALSE,0.0616686819830713,CDC40,0.838316511140735,0.0566666666666667,0.0616686819830713
TRIAP1,-5.23720790427278,-0.292089568890375,FALSE,0.0556227327690447,TRIAP1,0.844939117199391,0.0534262485481998,0.0556227327690447
FNBP1L,-5.24152826028396,-0.145165641530148,FALSE,0.0652962515114873,FNBP1L,0.83422256097561,0.0584415584415584,0.0652962515114873
HNRNPR,-5.24193935097142,0.0159278202061355,FALSE,0.177750906892382,HNRNPR,0.718331716779825,0.0919324577861163,0.177750906892382
COBL,-5.24542697564308,-0.795303933305571,FALSE,0.0314389359129383,COBL,0.868271417740713,0.0360610263522885,0.0314389359129383
GSE1,-5.24769098120659,-0.445179002709221,FALSE,0.0447400241837969,GSE1,0.855270655270655,0.0463078848560701,0.0447400241837969
OAZ2,-5.2496450481066,-0.516452075065611,FALSE,0.0411124546553809,OAZ2,0.858390280941534,0.0435897435897436,0.0411124546553809
PRKCD,-5.25179658648021,-0.220405337732186,FALSE,0.0592503022974607,PRKCD,0.840281743765467,0.0551801801801802,0.0592503022974607
GJB2,-5.25292486868749,-0.44930547274535,FALSE,0.0447400241837969,GJB2,0.854700854700855,0.0461346633416459,0.0447400241837969
SPON1,-5.25601538300833,-0.264786674483896,FALSE,0.0423216444981862,SPON1,0.857034364913613,0.0444162436548223,0.0423216444981862
AAGAB,-5.25656772492973,-0.739900452351002,FALSE,0.0241837968561064,AAGAB,0.874858008330178,0.0293685756240822,0.0241837968561064
AIMP1,-5.25948044770169,0.00920369082638439,FALSE,0.223700120918984,AIMP1,0.658979871018175,0.0958549222797927,0.223700120918984
EXOC7,-5.26622221577055,-0.620947082515846,FALSE,0.0471584038694075,EXOC7,0.853125593767813,0.0480295566502463,0.0471584038694075
EWSR1,-5.26624228009479,0.168899933028633,FALSE,0.214026602176542,EWSR1,0.669268292682927,0.094551282051282,0.214026602176542
PDHX,-5.26707993747862,-0.529888813502552,FALSE,0.0314389359129383,PDHX,0.86751326762699,0.0358620689655172,0.0314389359129383
MSRA,-5.2688590074925,-0.94632782238563,FALSE,0.026602176541717,MSRA,0.872537878787879,0.0316546762589928,0.026602176541717
EHF,-5.26894943145166,0.195920163545415,FALSE,0.270858524788392,EHF,0.598660890114218,0.099027409372237,0.270858524788392
RAB3GAP1,-5.26944029634027,-0.585993788436454,FALSE,0.0326481257557437,RAB3GAP1,0.866350710900474,0.0368852459016393,0.0326481257557437
SECISBP2L,-5.27152930826516,-3.60940810549096,FALSE,0.0108827085852479,SECISBP2L,0.888154165879464,0.0149750415973378,0.0108827085852479
NSL1,-5.27513275326091,-0.749526612691114,FALSE,0.0314389359129383,NSL1,0.86732373009856,0.0358126721763085,0.0314389359129383
EIF2AK2,-5.27726054582669,-0.238954034620702,FALSE,0.0483675937122128,EIF2AK2,0.850437096161156,0.0483675937122128,0.0483675937122128
MRPL49,-5.27963518943305,-0.289268294618219,FALSE,0.0628778718258767,MRPL49,0.836190476190476,0.0570175438596491,0.0628778718258767
BICDL2,-5.27984851120882,0.146971456814556,FALSE,0.258766626360339,BICDL2,0.618317610062893,0.0992578849721707,0.258766626360339
MRPL36,-5.28011868453732,-0.15729377847515,FALSE,0.125755743651753,MRPL36,0.770103886110042,0.0800615858352579,0.125755743651753
HYCC2,-5.28012409284395,-0.677591315144936,FALSE,0.0326481257557437,HYCC2,0.866350710900474,0.0368852459016393,0.0326481257557437
INPP1,-5.28742439869427,-0.987851583119133,FALSE,0.030229746070133,INPP1,0.868485882129998,0.0347705146036161,0.030229746070133
SEPTIN10,-5.28754005011143,-0.668894854943969,FALSE,0.026602176541717,SEPTIN10,0.872159090909091,0.0315638450502152,0.026602176541717
C8orf82,-5.28980706417653,-0.102274426273071,FALSE,0.100362756952842,C8orf82,0.796129526729259,0.0723626852659111,0.100362756952842
EIF2A,-5.29076837597949,0.213377431640471,FALSE,0.165659008464329,EIF2A,0.723717328170378,0.0875959079283888,0.165659008464329
LGALSL,-5.2923026620382,-0.341465003102154,FALSE,0.0628778718258767,LGALSL,0.836571428571429,0.0571428571428571,0.0628778718258767
MAPKAPK5,-5.29281383956058,0.0377179282532474,FALSE,0.0713422007255139,MAPKAPK5,0.826244516498188,0.0608247422680412,0.0713422007255139
ETFRF1,-5.2932256373332,-1.51485969841681,FALSE,0.0157194679564692,ETFRF1,0.882586500283608,0.0205047318611987,0.0157194679564692
DGCR2,-5.29404990556611,-0.489051968925152,FALSE,0.0423216444981862,DGCR2,0.856654642111259,0.0443037974683544,0.0423216444981862
BRWD1,-5.29596390200631,-0.415002607853488,FALSE,0.0435308343409915,BRWD1,0.855298139004937,0.0451127819548872,0.0435308343409915
GOT2,-5.29600216239107,0.18630662083948,FALSE,0.101571946795647,GOT2,0.793024147182829,0.0721649484536082,0.101571946795647
DESI1,-5.29864660909552,-0.218231715274876,FALSE,0.0568319226118501,DESI1,0.841674595623216,0.0534698521046644,0.0568319226118501
CCDC32,-5.29986055066868,-0.9324034875547,FALSE,0.0217654171704958,CCDC32,0.876419379258138,0.0268256333830104,0.0217654171704958
MTRF1L,-5.30020589987099,-0.934146451838324,FALSE,0.0314389359129383,MTRF1L,0.867134192570129,0.0357634112792297,0.0314389359129383
MLLT3,-5.30123573839322,-0.561774196931865,FALSE,0.0495767835550181,MLLT3,0.849268199961984,0.0491606714628297,0.0495767835550181
PDAP1,-5.30233786980347,0.049569180073743,FALSE,0.244256348246675,PDAP1,0.634509803921569,0.0977734753146176,0.244256348246675
RNF139,-5.30266729373723,-1.08120854349938,FALSE,0.0374848851269649,RNF139,0.862265224815026,0.0409511228533686,0.0374848851269649
PGPEP1,-5.30301850866253,-0.492714724561604,FALSE,0.0411124546553809,PGPEP1,0.857441154138193,0.043312101910828,0.0411124546553809
FLII,-5.30366877088565,0.286355079746324,FALSE,0.094316807738815,FLII,0.80072741194487,0.0697050938337802,0.094316807738815
KDM7A,-5.30368804303131,-1.32551738397098,FALSE,0.0193470374848851,KDM7A,0.879114642451759,0.0244274809160305,0.0193470374848851
KIF16B,-5.30560799014522,0.0448638922493245,FALSE,0.0568319226118501,KIF16B,0.840913415794481,0.0532276330690827,0.0568319226118501
COMMD2,-5.30722771009121,-1.09469553572689,FALSE,0.0253929866989117,COMMD2,0.872751372846052,0.0303030303030303,0.0253929866989117
WBP11,-5.31163910740917,0.0324629266926308,FALSE,0.0967351874244256,WBP11,0.800459594025278,0.071301247771836,0.0967351874244256
SLC20A2,-5.31186021982447,-0.286278547385011,FALSE,0.0483675937122128,SLC20A2,0.85005701254276,0.0482509047044632,0.0483675937122128
TCN2,-5.3130107626506,-1.72210575320618,FALSE,0.0133010882708585,TCN2,0.884520884520885,0.0176848874598071,0.0133010882708585
PHLDA2,-5.3163153623701,-0.199966271654149,FALSE,0.467956469165659,PHLDA2,0.421363173957274,0.119777158774373,0.467956469165659
PROM1,-5.31634170175244,-1.38739385337575,FALSE,0.0120918984280532,PROM1,0.885487528344671,0.0162337662337662,0.0120918984280532
IGFBP4,-5.31671632891351,0.0313273134901824,FALSE,0.186215235792019,IGFBP4,0.703574203574204,0.0916666666666667,0.186215235792019
ZNF511,-5.32034728196547,-0.0689945684969144,FALSE,0.142684401451028,ZNF511,0.751736111111111,0.0839857651245552,0.142684401451028
PPARA,-5.32077438622987,-0.561347846022868,FALSE,0.0399032648125756,PPARA,0.858606946289619,0.0424164524421594,0.0399032648125756
NDUFAF3,-5.32829144864522,-0.0236463683754784,FALSE,0.250302297460701,NDUFAF3,0.622767419038273,0.0972287458900892,0.250302297460701
SMG1,-5.32867942859796,0.146210397131669,FALSE,0.0846432889963724,SMG1,0.811544342507645,0.0662878787878788,0.0846432889963724
NTAN1,-5.32872368708625,-2.21884411460138,FALSE,0.0108827085852479,NTAN1,0.886831664462498,0.0148026315789474,0.0108827085852479
INTS10,-5.3288750379378,-0.50142026940996,FALSE,0.0580411124546554,INTS10,0.840312143129045,0.0541149943630214,0.0580411124546554
ZBTB38,-5.32894553035197,-0.155940383343713,FALSE,0.0870616686819831,ZBTB38,0.809560229445507,0.0674157303370787,0.0870616686819831
GARS1,-5.33125533882326,-0.0820041445132151,FALSE,0.0628778718258767,GARS1,0.834857142857143,0.0565832426550599,0.0628778718258767
PBDC1,-5.33420391111455,-0.100858274837304,FALSE,0.122128174123337,PBDC1,0.773312824456835,0.07890625,0.122128174123337
SRSF3,-5.33435954136516,-0.20777958661255,FALSE,0.444981862152358,SRSF3,0.458248885285772,0.121012824728708,0.444981862152358
PDGFA,-5.33589564122186,-0.233632867258,FALSE,0.0967351874244256,PDGFA,0.801225584067407,0.0715563506261181,0.0967351874244256
RANBP2,-5.33621930181344,-0.824774564536924,FALSE,0.0544135429262394,RANBP2,0.844968613277535,0.0523255813953488,0.0544135429262394
FAS,-5.33717098911163,-1.77478963025011,FALSE,0.0205562273276904,FAS,0.877199621570482,0.0255255255255255,0.0205562273276904
PRPF18,-5.33796521026757,-0.70872029628482,FALSE,0.0350665054413543,PRPF18,0.862886402427461,0.038563829787234,0.0350665054413543
TMEM167B,-5.33890717955993,-1.00151445777385,FALSE,0.0290205562273277,TMEM167B,0.869079196665404,0.0335664335664336,0.0290205562273277
SNAPIN,-5.34504836259294,-0.876020109437869,FALSE,0.0399032648125756,SNAPIN,0.858796735623458,0.0424710424710425,0.0399032648125756
SLC51A,-5.34640383418128,-5.0777347399284,FALSE,0.00483675937122128,SLC51A,0.892223480558701,0.00695652173913044,0.00483675937122128
PWWP2A,-5.3470501881444,-0.0710082681832089,FALSE,0.0568319226118501,PWWP2A,0.840342530922931,0.0530474040632054,0.0568319226118501
TM2D3,-5.3479413496734,-1.15174430462101,FALSE,0.0217654171704958,TM2D3,0.875662376987131,0.0266666666666667,0.0217654171704958
ACTL6A,-5.34838349510604,-0.442831266090741,FALSE,0.0592503022974607,ACTL6A,0.839520274129069,0.054932735426009,0.0592503022974607
SLC25A6,-5.3493676840813,-0.211383725089778,FALSE,0.654171704957678,SLC25A6,0.24784709094728,0.131246967491509,0.654171704957678
PTGER4,-5.34985326972746,-0.402418513045852,FALSE,0.090689238210399,PTGER4,0.808685670556725,0.0697674418604651,0.090689238210399
ATP13A3,-5.35228295941812,-0.209891074014282,FALSE,0.0399032648125756,ATP13A3,0.857657999620421,0.0421455938697318,0.0399032648125756
GMPPA,-5.35251913226971,0.0328542263200324,FALSE,0.0931076178960097,GMPPA,0.802488038277512,0.0694319206492336,0.0931076178960097
CNOT6L,-5.35396720448552,-2.54454449494986,FALSE,0.0181378476420798,CNOT6L,0.879704936637034,0.0230414746543779,0.0181378476420798
RPS6KA3,-5.35572462910539,0.211811636237978,FALSE,0.097944377267231,RPS6KA3,0.79716529400498,0.0710526315789474,0.097944377267231
PREP,-5.35627295960263,-0.128406435305367,FALSE,0.0495767835550181,PREP,0.847747576506368,0.0486935866983373,0.0495767835550181
NCSTN,-5.35714887630217,-0.560741486928372,FALSE,0.0350665054413543,NCSTN,0.862507111701119,0.0384615384615385,0.0350665054413543
DNAJC5,-5.36022799536001,-0.608415702309427,FALSE,0.0374848851269649,DNAJC5,0.859988616960728,0.0403120936280884,0.0374848851269649
TOX4,-5.36097118571049,0.0348076837858891,FALSE,0.118500604594921,TOX4,0.774788624135281,0.0771653543307087,0.118500604594921
HNRNPUL1,-5.36154239108171,0.210295194913456,FALSE,0.124546553808948,HNRNPUL1,0.769955760723216,0.0792917628945343,0.124546553808948
CITED2,-5.36228486062163,0.27467465782077,FALSE,0.201934703748489,CITED2,0.678286270691334,0.0918086860912589,0.201934703748489
SSBP1,-5.36312281935385,-0.224934442448324,FALSE,0.256348246674728,SSBP1,0.629469548133595,0.101048617731173,0.256348246674728
ZFPL1,-5.36538955151387,-0.0785242356486737,FALSE,0.0882708585247884,ZFPL1,0.80780263912794,0.0677179962894249,0.0882708585247884
KDM5B,-5.36555440871783,0.218903395189177,FALSE,0.101571946795647,KDM5B,0.793982368723649,0.0724762726488352,0.101571946795647
BSDC1,-5.36562669754768,0.198360226357456,FALSE,0.0870616686819831,BSDC1,0.808413001912046,0.0670391061452514,0.0870616686819831
PHF5A,-5.36823411926068,-0.447972639913488,FALSE,0.0689238210399033,PHF5A,0.829361296472831,0.0598739495798319,0.0689238210399033
IL4R,-5.37101498288839,-0.970200353515299,FALSE,0.030229746070133,IL4R,0.866969869243889,0.0343878954607978,0.030229746070133
NUDT9,-5.37216656611633,-0.231966460551935,FALSE,0.0519951632406288,NUDT9,0.845407872219053,0.0502336448598131,0.0519951632406288
CCT3,-5.37344300147289,-0.0628941955541684,FALSE,0.234582829504232,CCT3,0.657008613938919,0.0996916752312436,0.234582829504232
TACC1,-5.37404930152638,0.160839641328361,FALSE,0.0967351874244256,TACC1,0.798736116430486,0.0707338638373121,0.0967351874244256
NUDCD2,-5.37405808385674,0.0325913379104268,FALSE,0.094316807738815,NUDCD2,0.802067381316999,0.0701438848920863,0.094316807738815
SLBP,-5.37491563006237,-0.0803084617761893,FALSE,0.0991535671100363,SLBP,0.796551724137931,0.0716783216783217,0.0991535671100363
PLRG1,-5.37755970251106,-0.517376105378733,FALSE,0.0350665054413543,PLRG1,0.862317466337948,0.0384105960264901,0.0350665054413543
DNAJC10,-5.37905267225014,-1.07698425474431,FALSE,0.033857315598549,DNAJC10,0.863860447478195,0.0375335120643432,0.033857315598549
GGH,-5.37971296134152,-0.0978279782381577,FALSE,0.14993954050786,GGH,0.743723445345693,0.0854583046175052,0.14993954050786
SLC25A36,-5.37974707478054,0.000119264667638674,FALSE,0.0616686819830713,SLC25A36,0.834507712816606,0.0554347826086957,0.0616686819830713
PELI1,-5.38211661262481,-0.0948842708341928,FALSE,0.0652962515114873,PELI1,0.831745426829268,0.0576307363927428,0.0652962515114873
ARMC1,-5.38273906338298,-0.643534221770388,FALSE,0.0314389359129383,ARMC1,0.865996967399545,0.0354706684856753,0.0314389359129383
FBXL12,-5.38310252422527,-0.154721170803725,FALSE,0.0495767835550181,FBXL12,0.84793765443832,0.0487514863258026,0.0495767835550181
KAT6B,-5.3848530711488,-0.398131066940911,FALSE,0.0592503022974607,KAT6B,0.838378069674472,0.05456570155902,0.0592503022974607
BAG3,-5.38573598365722,-0.166186945381703,FALSE,0.103990326481258,BAG3,0.793519938650307,0.0739466895958727,0.103990326481258
YKT6,-5.38689131723328,-0.541675204109072,FALSE,0.0326481257557437,YKT6,0.864454976303318,0.0363881401617251,0.0326481257557437
DCTN1,-5.38768789821198,-0.22179737497687,FALSE,0.0519951632406288,DCTN1,0.844837421563035,0.050058207217695,0.0519951632406288
C15orf61,-5.38925955417851,-0.208144959453477,FALSE,0.0713422007255139,C15orf61,0.825100133511348,0.0604508196721312,0.0713422007255139
C1GALT1C1,-5.38934627359129,-0.572956868340363,FALSE,0.0350665054413543,C1GALT1C1,0.861748530248435,0.0382585751978892,0.0350665054413543
PPIL4,-5.3903192626577,-0.417217599437286,FALSE,0.0423216444981862,PPIL4,0.85456616669831,0.0436953807740325,0.0423216444981862
SEL1L3,-5.39035830393793,-0.488170430117198,FALSE,0.0326481257557437,SEL1L3,0.863886255924171,0.036241610738255,0.0326481257557437
C1GALT1,-5.39195996961036,-1.33050177640663,FALSE,0.0241837968561064,C1GALT1,0.872775463839455,0.0289017341040462,0.0241837968561064
